symbol,model,direction,entry_ts,exit_ts,entry_price,exit_price,pnl
ETH/USDT,pbl,long,2023-02-20 17:00:00+00:00,2023-02-21 08:30:00+00:00,1700.61,1673.0122823725949,-805.2700970456439
ETH/USDT,slc,short,2023-02-22 06:30:00+00:00,2023-02-22 16:30:00+00:00,1637.42,1602.2078605358017,1061.0398600529072
BTC/USDT,slc,short,2023-02-22 17:00:00+00:00,2023-02-22 23:00:00+00:00,23633.64,24171.484518257508,-1131.3110780927725
ETH/USDT,slc,short,2023-02-22 17:00:00+00:00,2023-02-22 23:00:00+00:00,1605.81,1644.4393555394724,-1195.85690013911
SOL/USDT,slc,short,2023-02-22 08:30:00+00:00,2023-02-23 02:30:00+00:00,23.6,24.5430998308125,-1971.7190875704246
SOL/USDT,slc,short,2023-02-25 09:30:00+00:00,2023-02-25 12:30:00+00:00,22.8,22.260944513283548,1139.7425062480863
SOL/USDT,slc,short,2023-02-25 13:00:00+00:00,2023-02-25 18:30:00+00:00,22.47,21.85505652175071,1330.2070256489387
ETH/USDT,slc,short,2023-02-25 19:00:00+00:00,2023-02-25 20:30:00+00:00,1586.28,1569.058157983449,532.7543207257037
SOL/USDT,slc,short,2023-02-25 19:00:00+00:00,2023-02-26 02:30:00+00:00,21.93,22.67595459057918,-1669.1716027426278
BTC/USDT,slc,short,2023-02-25 05:30:00+00:00,2023-02-26 18:30:00+00:00,23066.63,23461.043281550606,-824.2814060727607
ETH/USDT,pbl,long,2023-03-02 02:30:00+00:00,2023-03-02 13:00:00+00:00,1651.79,1628.5896121321464,-679.5967858873088
BTC/USDT,slc,short,2023-03-03 15:30:00+00:00,2023-03-07 15:00:00+00:00,22373.02,22011.49047139006,778.0183270853979
ETH/USDT,slc,short,2023-03-03 18:30:00+00:00,2023-03-07 15:00:00+00:00,1567.85,1536.4668205032815,963.7471212459407
BTC/USDT,slc,short,2023-03-07 18:30:00+00:00,2023-03-07 21:00:00+00:00,22269.83,21951.743294263575,696.4077613671011
SOL/USDT,slc,short,2023-03-08 05:30:00+00:00,2023-03-08 07:30:00+00:00,19.78,19.1395575152351,1586.552798609566
SOL/USDT,slc,short,2023-03-08 08:00:00+00:00,2023-03-08 14:00:00+00:00,19.2,18.647016428952718,1427.2682466302474
BTC/USDT,slc,short,2023-03-08 05:30:00+00:00,2023-03-08 22:30:00+00:00,22038.82,21687.252733798556,781.6651991535298
SOL/USDT,slc,short,2023-03-08 18:30:00+00:00,2023-03-09 16:30:00+00:00,18.64,18.069910155757682,1530.903996996838
BTC/USDT,slc,short,2023-03-08 23:00:00+00:00,2023-03-09 16:30:00+00:00,21800.47,21494.163054234676,707.1454765690357
BTC/USDT,slc,short,2023-03-09 17:00:00+00:00,2023-03-09 18:30:00+00:00,21479.31,21210.26599386016,640.2182538259719
ETH/USDT,slc,short,2023-03-09 17:00:00+00:00,2023-03-09 18:30:00+00:00,1526.83,1508.4654305758731,614.773477767604
SOL/USDT,slc,short,2023-03-09 17:00:00+00:00,2023-03-09 19:30:00+00:00,18.14,17.563843161919795,1623.411041062598
ETH/USDT,slc,short,2023-03-09 19:00:00+00:00,2023-03-09 19:30:00+00:00,1505.74,1484.872641670013,714.4285900461857
BTC/USDT,slc,short,2023-03-09 19:00:00+00:00,2023-03-09 20:00:00+00:00,21013.32,20689.748484501873,793.8106998910771
ETH/USDT,slc,short,2023-03-09 20:00:00+00:00,2023-03-09 20:00:00+00:00,1488.27,1465.3138815507264,807.7876554098443
SOL/USDT,slc,short,2023-03-09 20:00:00+00:00,2023-03-09 20:30:00+00:00,17.74,17.145598916449632,1754.7144782609018
BTC/USDT,slc,short,2023-03-09 20:30:00+00:00,2023-03-09 20:30:00+00:00,20628.26,20654.3806385152,-67.0232691367727
SOL/USDT,slc,short,2023-03-09 21:00:00+00:00,2023-03-10 10:00:00+00:00,16.82,16.12805613670323,2201.7554652519552
ETH/USDT,slc,short,2023-03-10 06:30:00+00:00,2023-03-10 10:30:00+00:00,1416.0,1374.5131371428413,1568.0920565571419
BTC/USDT,slc,short,2023-03-10 10:30:00+00:00,2023-03-10 13:30:00+00:00,19814.57,20172.37527684828,-980.3808926758849
SOL/USDT,slc,short,2023-03-10 10:30:00+00:00,2023-03-10 13:30:00+00:00,16.16,17.087559361101523,-3116.2558414484056
ETH/USDT,slc,short,2023-03-11 07:30:00+00:00,2023-03-11 20:30:00+00:00,1457.23,1468.2649924842672,-404.42598813755643
BTC/USDT,slc,short,2023-03-11 07:30:00+00:00,2023-03-11 23:30:00+00:00,20198.65,20473.49113902989,-726.6989169619028
SOL/USDT,slc,short,2023-03-11 07:30:00+00:00,2023-03-12 11:00:00+00:00,17.66,18.228719841128672,-1719.8984207587546
ETH/USDT,pbl,long,2023-03-14 23:00:00+00:00,2023-03-15 14:30:00+00:00,1701.4,1644.9991693843674,-1737.3327051838448
BTC/USDT,pbl,long,2023-03-15 04:30:00+00:00,2023-03-15 17:00:00+00:00,24747.05,24022.036155869966,-1535.4185655430426
SOL/USDT,pbl,long,2023-03-17 16:00:00+00:00,2023-03-17 21:30:00+00:00,20.03,20.778582180529188,1915.8659142236324
SOL/USDT,pbl,long,2023-03-19 01:30:00+00:00,2023-03-20 01:30:00+00:00,21.55,22.46080249477938,2194.9644827194775
ETH/USDT,pbl,long,2023-03-18 17:00:00+00:00,2023-03-20 03:00:00+00:00,1794.38,1750.3089454782496,-1275.5267839796888
BTC/USDT,pbl,long,2023-03-20 05:00:00+00:00,2023-03-20 07:30:00+00:00,27436.29,28208.13557352228,1470.0711498725598
BTC/USDT,pbl,long,2023-03-22 09:30:00+00:00,2023-03-22 14:30:00+00:00,28098.29,28473.461343673123,704.5930716527818
ETH/USDT,pbl,long,2023-03-22 18:00:00+00:00,2023-03-22 18:30:00+00:00,1787.19,1757.468411071874,-881.687596476846
SOL/USDT,pbl,long,2023-03-20 18:30:00+00:00,2023-03-22 19:30:00+00:00,22.55,21.44490296502756,-2586.0830492377863
SOL/USDT,pbl,long,2023-03-23 19:30:00+00:00,2023-03-24 15:00:00+00:00,21.84,21.144540140541984,-1649.5859142489094
BTC/USDT,pbl,long,2023-03-23 19:30:00+00:00,2023-03-24 21:00:00+00:00,27908.22,27264.339947778357,-1195.1662972027339
ETH/USDT,slc,short,2023-03-25 19:30:00+00:00,2023-03-26 00:30:00+00:00,1725.18,1749.546438996659,-717.6037266147534
SOL/USDT,slc,short,2023-03-25 08:30:00+00:00,2023-03-27 14:00:00+00:00,20.55,20.053272036865867,1228.1002468769354
ETH/USDT,pbl,long,2023-03-27 02:30:00+00:00,2023-03-27 14:00:00+00:00,1763.39,1741.304890193299,-633.1782816878598
SOL/USDT,slc,short,2023-03-27 19:30:00+00:00,2023-03-28 14:00:00+00:00,19.88,20.294165366826707,-1057.5897839544061
BTC/USDT,slc,short,2023-03-28 09:30:00+00:00,2023-03-28 18:30:00+00:00,26983.18,27365.53189931523,-719.3329741450475
ETH/USDT,pbl,long,2023-03-30 07:00:00+00:00,2023-03-30 17:30:00+00:00,1796.15,1767.7516755956146,-792.7869539702592
ETH/USDT,pbl,long,2023-03-31 06:30:00+00:00,2023-03-31 07:30:00+00:00,1797.81,1779.1396793703216,-517.8505267132676
ETH/USDT,pbl,long,2023-03-31 08:00:00+00:00,2023-03-31 13:00:00+00:00,1795.23,1821.364357619564,723.2804680929231
SOL/USDT,pbl,long,2023-04-02 02:30:00+00:00,2023-04-02 07:00:00+00:00,20.96,21.295378311743473,799.0351640350867
BTC/USDT,pbl,long,2023-04-01 18:00:00+00:00,2023-04-02 13:00:00+00:00,28372.36,28159.75105903716,-374.2038563563217
BTC/USDT,slc,short,2023-04-03 04:30:00+00:00,2023-04-03 08:00:00+00:00,27688.64,28143.16673964509,-822.1881842870179
SOL/USDT,slc,short,2023-04-03 01:30:00+00:00,2023-04-03 18:30:00+00:00,20.35,20.61915829195064,-662.4555888091152
ETH/USDT,pbl,long,2023-04-03 15:30:00+00:00,2023-04-03 18:30:00+00:00,1797.15,1823.6746667628097,734.9818324570296
ETH/USDT,pbl,long,2023-04-06 02:00:00+00:00,2023-04-06 08:00:00+00:00,1898.41,1873.2957805342014,-659.1162057796012
SOL/USDT,slc,short,2023-04-07 07:30:00+00:00,2023-04-08 05:30:00+00:00,20.38,20.680241106579388,-730.6052007397519
SOL/USDT,slc,short,2023-04-08 22:30:00+00:00,2023-04-09 12:00:00+00:00,19.93,20.275058187618978,-854.1943623982944
ETH/USDT,slc,short,2023-04-09 10:30:00+00:00,2023-04-09 18:30:00+00:00,1836.92,1853.044381142869,-433.076357344786
SOL/USDT,pbl,long,2023-04-12 06:00:00+00:00,2023-04-12 07:00:00+00:00,22.7,23.524355870047,1775.3187501304224
BTC/USDT,pbl,long,2023-04-12 05:00:00+00:00,2023-04-12 12:30:00+00:00,29978.59,30372.583890213624,642.4890744667821
BTC/USDT,pbl,long,2023-04-12 16:30:00+00:00,2023-04-13 14:30:00+00:00,29991.85,30487.678456820526,822.1840718922953
ETH/USDT,pbl,long,2023-04-16 11:00:00+00:00,2023-04-16 17:00:00+00:00,2089.95,2107.682452829165,424.40400310877897
BTC/USDT,slc,short,2023-04-17 11:30:00+00:00,2023-04-17 13:30:00+00:00,29764.99,29257.757580750655,854.9399186187569
BTC/USDT,slc,short,2023-04-17 14:00:00+00:00,2023-04-18 08:00:00+00:00,29402.2,29815.682900849104,-709.7324906768895
ETH/USDT,pbl,long,2023-04-18 15:00:00+00:00,2023-04-18 17:30:00+00:00,2097.96,2075.8204328805714,-529.9635317806612
BTC/USDT,slc,short,2023-04-19 21:30:00+00:00,2023-04-19 23:00:00+00:00,29057.06,28738.327065419366,548.8356229002591
ETH/USDT,slc,short,2023-04-19 21:30:00+00:00,2023-04-19 23:00:00+00:00,1959.29,1937.3473195977742,560.3481941201271
BTC/USDT,slc,short,2023-04-19 23:30:00+00:00,2023-04-20 16:00:00+00:00,28728.87,28317.14792885649,722.6188757935238
SOL/USDT,slc,short,2023-04-19 23:30:00+00:00,2023-04-20 16:00:00+00:00,22.53,21.887038114644973,1438.9567280404985
BTC/USDT,slc,short,2023-04-20 16:30:00+00:00,2023-04-21 06:30:00+00:00,28571.78,27946.575260411173,1119.8929977998453
ETH/USDT,slc,short,2023-04-19 23:30:00+00:00,2023-04-21 12:00:00+00:00,1930.77,1893.4746276123667,973.9756574853543
BTC/USDT,slc,short,2023-04-21 07:00:00+00:00,2023-04-21 19:00:00+00:00,27916.87,27486.807837653636,794.4553944248786
ETH/USDT,slc,short,2023-04-21 13:30:00+00:00,2023-04-21 19:00:00+00:00,1915.4,1871.729962130759,1183.5603232421809
SOL/USDT,slc,short,2023-04-21 19:30:00+00:00,2023-04-23 07:30:00+00:00,21.39,22.0786444473286,-1693.573802256478
BTC/USDT,slc,short,2023-04-21 19:30:00+00:00,2023-04-24 01:00:00+00:00,27382.88,27892.765126176095,-979.5194897878372
ETH/USDT,slc,short,2023-04-21 19:30:00+00:00,2023-04-25 14:30:00+00:00,1850.31,1802.8070586358053,1350.5039767492187
SOL/USDT,pbl,long,2023-04-29 23:30:00+00:00,2023-04-30 08:00:00+00:00,23.16,23.62500269756765,1046.883021298493
BTC/USDT,pbl,long,2023-04-29 01:30:00+00:00,2023-04-30 15:00:00+00:00,29280.6,29633.465547530417,628.3628847511148
BTC/USDT,pbl,long,2023-04-30 20:00:00+00:00,2023-05-01 01:30:00+00:00,29361.13,29001.34860097293,-646.1057891868774
BTC/USDT,slc,short,2023-05-01 13:30:00+00:00,2023-05-01 15:00:00+00:00,28599.62,28096.06149399501,924.4017643557933
SOL/USDT,slc,short,2023-05-01 03:30:00+00:00,2023-05-01 16:00:00+00:00,22.13,21.618779998757987,1212.823253785241
ETH/USDT,slc,short,2023-05-01 13:30:00+00:00,2023-05-01 19:00:00+00:00,1849.83,1817.8828292851656,906.7168283202503
BTC/USDT,slc,short,2023-05-01 19:30:00+00:00,2023-05-02 14:00:00+00:00,28015.65,28414.44629254038,-762.5110656781147
ETH/USDT,slc,short,2023-05-01 19:30:00+00:00,2023-05-02 14:00:00+00:00,1823.08,1846.7278403869939,-694.8347021235367
SOL/USDT,slc,short,2023-05-01 18:30:00+00:00,2023-05-03 11:30:00+00:00,21.87,21.410779546048126,1118.117895468399
BTC/USDT,slc,short,2023-05-03 05:30:00+00:00,2023-05-03 14:30:00+00:00,28483.12,28124.235752014316,668.5091375309661
SOL/USDT,slc,short,2023-05-03 12:00:00+00:00,2023-05-03 21:00:00+00:00,21.4,21.897910988667682,-1243.5693393703905
BTC/USDT,pbl,long,2023-05-04 19:30:00+00:00,2023-05-05 01:30:00+00:00,28824.2,29239.26065473035,766.7395209104228
BTC/USDT,pbl,long,2023-05-06 04:30:00+00:00,2023-05-06 12:30:00+00:00,29372.91,29070.812025421845,-550.3990676319257
ETH/USDT,pbl,long,2023-05-07 19:30:00+00:00,2023-05-07 23:30:00+00:00,1911.19,1890.2950043901035,-582.973898828484
BTC/USDT,slc,short,2023-05-08 03:30:00+00:00,2023-05-08 08:30:00+00:00,28157.33,27800.204030076635,673.7140731264087
SOL/USDT,slc,short,2023-05-08 01:30:00+00:00,2023-05-08 17:30:00+00:00,21.55,20.551983965850447,2460.0044994164696
BTC/USDT,slc,short,2023-05-08 09:00:00+00:00,2023-05-08 20:00:00+00:00,27704.95,27272.0649273912,833.6514702015915
SOL/USDT,slc,short,2023-05-09 06:30:00+00:00,2023-05-10 12:30:00+00:00,20.5,21.102980198437876,-1603.2526292442174
ETH/USDT,slc,short,2023-05-08 09:00:00+00:00,2023-05-10 13:00:00+00:00,1842.25,1884.2459973146756,-1216.2661362974768
SOL/USDT,slc,short,2023-05-11 11:30:00+00:00,2023-05-11 14:00:00+00:00,20.55,20.070930015652724,1247.6854417042448
BTC/USDT,slc,short,2023-05-11 08:30:00+00:00,2023-05-11 14:30:00+00:00,27406.31,26982.05225094297,828.5089228894561
ETH/USDT,slc,short,2023-05-11 14:30:00+00:00,2023-05-12 02:30:00+00:00,1806.29,1769.6110312733865,1095.6624815436526
BTC/USDT,slc,short,2023-05-12 03:00:00+00:00,2023-05-12 05:30:00+00:00,26646.7,26194.839656839304,926.3924719032635
SOL/USDT,slc,short,2023-05-11 14:30:00+00:00,2023-05-12 14:00:00+00:00,20.12,20.703323959370888,-1564.3322191841112
ETH/USDT,slc,short,2023-05-12 03:00:00+00:00,2023-05-12 21:00:00+00:00,1770.15,1809.4905648366687,-1214.1287511316366
SOL/USDT,slc,short,2023-05-16 13:30:00+00:00,2023-05-17 14:30:00+00:00,20.85,20.428741116494425,1090.6696787514763
SOL/USDT,slc,short,2023-05-21 20:30:00+00:00,2023-05-21 21:00:00+00:00,20.05,19.47699354064507,1553.6588726661378
BTC/USDT,slc,short,2023-05-21 21:30:00+00:00,2023-05-22 00:30:00+00:00,26704.68,26554.59146308833,308.5980441427536
SOL/USDT,slc,short,2023-05-21 21:30:00+00:00,2023-05-22 00:30:00+00:00,19.61,19.31720828774185,819.8118832889422
BTC/USDT,slc,short,2023-05-22 01:00:00+00:00,2023-05-22 06:00:00+00:00,26656.1,26910.714430391283,-528.2409543664087
SOL/USDT,slc,short,2023-05-22 01:00:00+00:00,2023-05-22 09:30:00+00:00,19.48,19.88668430750326,-1154.5536705753095
SOL/USDT,slc,short,2023-05-22 17:30:00+00:00,2023-05-23 03:00:00+00:00,19.58,20.035852892734596,-1273.8186639844776
SOL/USDT,slc,short,2023-05-24 13:30:00+00:00,2023-05-24 13:30:00+00:00,19.38,18.734818201905146,1806.6355376502672
BTC/USDT,slc,short,2023-05-24 13:30:00+00:00,2023-05-24 14:00:00+00:00,26679.99,26174.45490396784,1028.2716535912625
ETH/USDT,slc,short,2023-05-24 13:30:00+00:00,2023-05-24 14:00:00+00:00,1815.27,1784.141980016522,930.5773575392803
BTC/USDT,slc,short,2023-05-24 14:30:00+00:00,2023-05-25 01:00:00+00:00,26299.8,25963.053839398708,711.7269950347077
ETH/USDT,slc,short,2023-05-24 14:30:00+00:00,2023-05-25 01:00:00+00:00,1787.61,1766.2975528724846,662.7103830087085
SOL/USDT,slc,short,2023-05-24 14:30:00+00:00,2023-05-25 12:00:00+00:00,19.04,19.48083601564581,-1286.9846170554433
ETH/USDT,slc,short,2023-05-25 01:30:00+00:00,2023-05-25 12:00:00+00:00,1769.15,1809.4951254219227,-1278.5919631527531
BTC/USDT,slc,short,2023-05-25 01:30:00+00:00,2023-05-25 19:00:00+00:00,25968.07,26566.817499660036,-1292.7352665924514
ETH/USDT,pbl,long,2023-05-27 11:30:00+00:00,2023-05-27 13:30:00+00:00,1826.73,1818.3299810516266,-251.60723785192843
SOL/USDT,slc,short,2023-05-25 15:30:00+00:00,2023-05-27 16:00:00+00:00,19.29,19.6495248346924,-1028.2302316658202
ETH/USDT,pbl,long,2023-05-29 17:30:00+00:00,2023-05-30 03:00:00+00:00,1886.51,1909.7066000939305,667.2866000183714
ETH/USDT,pbl,long,2023-05-30 16:30:00+00:00,2023-05-31 04:30:00+00:00,1900.75,1882.545983403571,-521.9806801603302
SOL/USDT,pbl,long,2023-05-31 04:00:00+00:00,2023-05-31 04:30:00+00:00,21.1,20.75791073318629,-883.627448880037
BTC/USDT,slc,short,2023-05-31 10:30:00+00:00,2023-06-01 02:30:00+00:00,27079.53,26758.944684014827,639.4060536057206
BTC/USDT,slc,short,2023-06-01 03:00:00+00:00,2023-06-01 16:30:00+00:00,26719.26,27147.936757256866,-870.112775380006
BTC/USDT,pbl,long,2023-06-03 18:30:00+00:00,2023-06-03 19:30:00+00:00,27177.92,27035.796432792424,-282.01638936797417
SOL/USDT,pbl,long,2023-06-03 14:00:00+00:00,2023-06-03 21:00:00+00:00,21.15,20.959539283260952,-485.64565458035537
SOL/USDT,pbl,long,2023-06-05 02:00:00+00:00,2023-06-05 04:00:00+00:00,21.88,21.47359797103595,-996.6987232313398
ETH/USDT,slc,short,2023-06-05 10:30:00+00:00,2023-06-05 15:00:00+00:00,1867.08,1849.8417144346279,492.21399052587384
BTC/USDT,slc,short,2023-06-05 16:30:00+00:00,2023-06-05 19:00:00+00:00,25875.12,25431.767181309602,916.4126067834566
BTC/USDT,slc,short,2023-06-06 12:30:00+00:00,2023-06-06 14:00:00+00:00,25550.39,25895.913728157495,-727.6139037853877
SOL/USDT,slc,short,2023-06-06 12:30:00+00:00,2023-06-06 14:00:00+00:00,19.59,20.044691339444935,-1248.8287607574775
ETH/USDT,slc,short,2023-06-05 16:30:00+00:00,2023-06-06 15:30:00+00:00,1815.45,1845.77174214213,-893.2927545989569
SOL/USDT,slc,short,2023-06-07 14:30:00+00:00,2023-06-07 17:00:00+00:00,19.53,18.913240836630393,1667.4396963165514
SOL/USDT,slc,short,2023-06-07 18:30:00+00:00,2023-06-08 03:00:00+00:00,19.07,18.397588024130588,1882.3286458433936
SOL/USDT,slc,short,2023-06-08 03:30:00+00:00,2023-06-09 10:30:00+00:00,18.28,19.148393744701764,-2567.308482785916
SOL/USDT,slc,short,2023-06-10 00:30:00+00:00,2023-06-10 02:30:00+00:00,17.21,16.296651857109467,2820.4045781377317
SOL/USDT,slc,short,2023-06-10 03:00:00+00:00,2023-06-10 04:00:00+00:00,16.45,15.681908999242346,2527.5259415151227
ETH/USDT,slc,short,2023-06-10 07:30:00+00:00,2023-06-10 17:30:00+00:00,1744.29,1768.8921413291987,-775.9667153211722
BTC/USDT,slc,short,2023-06-10 18:30:00+00:00,2023-06-11 19:00:00+00:00,25618.93,26083.502036811584,-992.7313431608922
SOL/USDT,slc,short,2023-06-10 04:30:00+00:00,2023-06-11 19:30:00+00:00,13.95,16.10295522403089,-8490.820599959368
BTC/USDT,slc,short,2023-06-15 06:30:00+00:00,2023-06-15 18:30:00+00:00,25007.05,25333.084565972003,-670.4660023138871
ETH/USDT,slc,short,2023-06-15 06:30:00+00:00,2023-06-15 18:30:00+00:00,1643.5,1668.1570090160812,-771.5183548271989
BTC/USDT,pbl,long,2023-06-20 15:30:00+00:00,2023-06-20 15:30:00+00:00,26793.01,27084.2063599105,553.4223896927602
ETH/USDT,pbl,long,2023-06-22 17:30:00+00:00,2023-06-23 15:30:00+00:00,1881.44,1914.3876301160037,895.1070752654776
BTC/USDT,pbl,long,2023-06-24 09:00:00+00:00,2023-06-24 15:30:00+00:00,30608.81,30291.08215884183,-533.8309496805207
SOL/USDT,pbl,long,2023-06-24 09:00:00+00:00,2023-06-24 15:30:00+00:00,17.16,16.77683898212034,-1148.3094993664251
ETH/USDT,pbl,long,2023-06-23 22:30:00+00:00,2023-06-25 06:00:00+00:00,1885.36,1923.847692824279,1049.838539575453
BTC/USDT,pbl,long,2023-06-25 14:30:00+00:00,2023-06-25 18:00:00+00:00,30694.69,30411.69866535591,-472.0977097905953
SOL/USDT,pbl,long,2023-06-25 14:00:00+00:00,2023-06-26 01:00:00+00:00,16.99,16.5440822940783,-1343.9507254395464
ETH/USDT,pbl,long,2023-06-25 20:00:00+00:00,2023-06-26 01:00:00+00:00,1894.6,1871.7495193126556,-615.5965098667615
BTC/USDT,pbl,long,2023-06-27 10:00:00+00:00,2023-06-27 10:00:00+00:00,30377.97,30636.635251200954,428.76809707021226
ETH/USDT,slc,short,2023-06-28 20:30:00+00:00,2023-06-29 10:00:00+00:00,1829.3,1862.838921295027,-925.9758157977246
BTC/USDT,pbl,long,2023-06-29 21:00:00+00:00,2023-06-30 03:30:00+00:00,30398.97,30809.389143566084,677.49856598211
BTC/USDT,pbl,long,2023-07-02 03:30:00+00:00,2023-07-02 15:00:00+00:00,30542.85,30406.683452952228,-224.77493347825197
ETH/USDT,pbl,long,2023-07-02 04:30:00+00:00,2023-07-02 15:00:00+00:00,1916.02,1903.1883073920696,-337.65324018212414
ETH/USDT,pbl,long,2023-07-02 16:00:00+00:00,2023-07-02 22:00:00+00:00,1918.6,1941.825445256548,607.9497259203858
ETH/USDT,pbl,long,2023-07-04 02:30:00+00:00,2023-07-04 19:00:00+00:00,1955.07,1937.2550513133895,-459.56452339239104
BTC/USDT,pbl,long,2023-07-04 11:00:00+00:00,2023-07-04 19:00:00+00:00,31025.63,30778.880994055828,-401.10588513291617
ETH/USDT,slc,short,2023-07-05 12:30:00+00:00,2023-07-06 06:30:00+00:00,1910.78,1925.5466531411348,-387.4305563327385
ETH/USDT,slc,short,2023-07-06 14:30:00+00:00,2023-07-06 23:00:00+00:00,1870.97,1849.7746446981757,566.3958698426527
BTC/USDT,slc,short,2023-07-06 23:30:00+00:00,2023-07-10 18:30:00+00:00,30052.02,30478.876024460533,-712.9720655423041
ETH/USDT,slc,short,2023-07-06 23:30:00+00:00,2023-07-10 18:30:00+00:00,1859.36,1881.5190483729689,-598.2082388219255
BTC/USDT,pbl,long,2023-07-12 14:00:00+00:00,2023-07-12 19:00:00+00:00,30666.33,30372.81374599188,-476.04314308797143
SOL/USDT,pbl,long,2023-07-12 22:00:00+00:00,2023-07-13 01:00:00+00:00,22.07,21.56958866641546,-1123.9408586257664
BTC/USDT,pbl,long,2023-07-14 11:00:00+00:00,2023-07-14 17:00:00+00:00,31175.0,30893.946332175696,-443.34438372766607
SOL/USDT,pbl,long,2023-07-15 15:30:00+00:00,2023-07-16 02:00:00+00:00,27.78,26.615834618928247,-2054.321101004224
BTC/USDT,slc,short,2023-07-15 14:30:00+00:00,2023-07-17 10:00:00+00:00,30288.17,30054.523827545614,378.1564607411431
ETH/USDT,slc,short,2023-07-17 16:30:00+00:00,2023-07-17 18:30:00+00:00,1910.77,1885.4376067768408,642.1329873062602
BTC/USDT,slc,short,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,30128.72,29788.572092094113,546.8198821141002
BTC/USDT,slc,short,2023-07-17 19:00:00+00:00,2023-07-17 21:30:00+00:00,29802.38,30154.96792881933,-577.9483459678897
ETH/USDT,slc,short,2023-07-17 19:00:00+00:00,2023-07-17 21:30:00+00:00,1883.53,1911.5132426958794,-725.7683591513519
BTC/USDT,slc,short,2023-07-18 16:30:00+00:00,2023-07-19 04:00:00+00:00,29900.01,30132.160502946717,-375.7466835308799
SOL/USDT,pbl,long,2023-07-19 23:30:00+00:00,2023-07-20 08:30:00+00:00,26.45,27.322203927071413,1591.5028808603108
SOL/USDT,slc,short,2023-07-21 00:30:00+00:00,2023-07-22 23:00:00+00:00,25.22,24.436934175020586,1515.835033343087
SOL/USDT,slc,short,2023-07-23 12:30:00+00:00,2023-07-23 17:30:00+00:00,24.6,25.176202516153587,-1155.9337349822188
SOL/USDT,slc,short,2023-07-24 14:30:00+00:00,2023-07-26 12:00:00+00:00,23.43,24.060111854176686,-1316.3253188646688
BTC/USDT,slc,short,2023-07-24 14:30:00+00:00,2023-07-26 18:00:00+00:00,29088.62,29425.80645677721,-567.3680525800584
SOL/USDT,pbl,long,2023-07-29 16:00:00+00:00,2023-07-30 13:30:00+00:00,25.07,24.76531038919017,-586.8560424388119
SOL/USDT,slc,short,2023-07-30 22:30:00+00:00,2023-07-31 02:30:00+00:00,24.11,24.725275255218016,-1227.0130717433428
SOL/USDT,slc,short,2023-07-31 13:30:00+00:00,2023-07-31 18:00:00+00:00,24.51,23.84553291033645,1291.8457020632336
SOL/USDT,slc,short,2023-07-31 18:30:00+00:00,2023-08-01 02:00:00+00:00,23.93,23.3519370665451,1162.0218276686544
ETH/USDT,slc,short,2023-08-01 03:30:00+00:00,2023-08-01 18:30:00+00:00,1826.72,1847.3893365339413,-548.8994912694598
SOL/USDT,slc,short,2023-08-01 02:30:00+00:00,2023-08-02 00:00:00+00:00,23.33,24.189817204343516,-1787.844190318722
SOL/USDT,slc,short,2023-08-03 06:30:00+00:00,2023-08-03 07:00:00+00:00,23.1,22.556206799290415,1122.7310194327692
SOL/USDT,slc,short,2023-08-03 07:30:00+00:00,2023-08-04 13:00:00+00:00,22.69,23.28850996510934,-1268.3947512510247
SOL/USDT,slc,short,2023-08-05 16:30:00+00:00,2023-08-06 04:00:00+00:00,22.55,22.947527426753766,-839.8659679612203
BTC/USDT,slc,short,2023-08-05 07:30:00+00:00,2023-08-07 15:30:00+00:00,29050.01,28901.04532089247,244.30167891981648
BTC/USDT,pbl,long,2023-08-09 16:00:00+00:00,2023-08-09 17:00:00+00:00,29761.7,29504.608112671176,-409.7469551922679
SOL/USDT,pbl,long,2023-08-09 20:30:00+00:00,2023-08-11 02:30:00+00:00,24.34,24.894796871610172,1077.9124364460395
ETH/USDT,pbl,long,2023-08-09 15:30:00+00:00,2023-08-11 16:30:00+00:00,1853.8,1841.385869241915,-317.6424483849665
SOL/USDT,pbl,long,2023-08-12 02:30:00+00:00,2023-08-12 22:00:00+00:00,24.6,24.933662166730397,645.0283081542409
SOL/USDT,pbl,long,2023-08-15 14:30:00+00:00,2023-08-15 19:00:00+00:00,24.88,24.522367351641705,-686.8319900583197
SOL/USDT,slc,short,2023-08-16 03:30:00+00:00,2023-08-16 09:30:00+00:00,23.79,23.232147813822838,1114.8026092764185
ETH/USDT,slc,short,2023-08-16 04:30:00+00:00,2023-08-16 13:30:00+00:00,1828.96,1818.8406838421133,263.03905558667094
SOL/USDT,slc,short,2023-08-16 10:00:00+00:00,2023-08-16 16:00:00+00:00,23.39,22.925076215465385,952.7404359112396
BTC/USDT,slc,short,2023-08-16 14:00:00+00:00,2023-08-16 20:00:00+00:00,29088.62,28940.49413513794,244.5480455925073
ETH/USDT,slc,short,2023-08-16 14:00:00+00:00,2023-08-16 20:00:00+00:00,1821.42,1812.2267342618188,242.39079796502483
BTC/USDT,slc,short,2023-08-16 20:30:00+00:00,2023-08-16 23:30:00+00:00,28982.0,28770.394400538124,354.3139870316452
ETH/USDT,slc,short,2023-08-16 20:30:00+00:00,2023-08-17 00:30:00+00:00,1806.89,1797.2001367611517,260.2408247408802
