symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
ETH,SLC,-1,2022-04-26 23:00:00+00:00,2022-04-27 08:00:00+00:00,2821.64,2906.006272333697,SL,21477.434946162168,-642.1695,0.0,0.0,-642.1695
BTC,SLC,-1,2022-04-26 18:00:00+00:00,2022-04-27 13:30:00+00:00,38399.09,39445.776216899656,SL,21283.730946268057,-580.1541,0.0,0.0,-580.1541
BTC,SLC,-1,2022-04-26 20:00:00+00:00,2022-04-27 13:30:00+00:00,38270.03,39346.792860490015,SL,21283.730946268057,-598.8376,0.0,0.0,-598.8376
ETH,SLC,-1,2022-04-27 15:00:00+00:00,2022-04-28 07:30:00+00:00,2842.7,2934.695660271157,SL,20969.702382465093,-678.623,0.0,0.0,-678.623
SOL,SLC,-1,2022-04-30 11:00:00+00:00,2022-04-30 14:30:00+00:00,93.84,92.04525926098708,TP,20833.9777814615,398.4611,0.0,0.0,398.4611
SOL,SLC,-1,2022-04-30 13:00:00+00:00,2022-04-30 14:30:00+00:00,93.53,91.82050415870825,TP,20833.9777814615,380.7933,0.0,0.0,380.7933
SOL,SLC,-1,2022-04-29 20:00:00+00:00,2022-04-30 17:30:00+00:00,92.93,90.45243854728513,TP,20833.9777814615,555.4445,0.0,0.0,555.4445
SOL,SLC,-1,2022-04-30 15:00:00+00:00,2022-04-30 22:00:00+00:00,91.85,89.90579185113108,TP,20989.828661643627,444.2961,0.0,0.0,444.2961
SOL,SLC,-1,2022-04-30 18:00:00+00:00,2022-04-30 22:00:00+00:00,90.54,88.48493975835824,TP,21100.91756782692,478.9447,0.0,0.0,478.9447
SOL,SLC,-1,2022-04-30 22:00:00+00:00,2022-04-30 22:30:00+00:00,90.0,87.99964583607012,TP,21285.56573395098,473.0963,0.0,0.0,473.0963
ETH,SLC,-1,2022-04-29 20:00:00+00:00,2022-04-30 23:00:00+00:00,2792.95,2727.2514275203307,TP,20833.9777814615,490.0777,0.0,0.0,490.0777
ETH,SLC,-1,2022-04-30 15:00:00+00:00,2022-04-30 23:00:00+00:00,2784.0,2740.778589507522,TP,20989.828661643623,325.8657,0.0,0.0,325.8657
BTC,SLC,-1,2022-04-30 23:00:00+00:00,2022-04-30 23:30:00+00:00,38250.43,37828.89537247952,TP,21543.37367919828,237.4164,0.0,0.0,237.4164
ETH,SLC,-1,2022-04-30 23:00:00+00:00,2022-04-30 23:30:00+00:00,2781.22,2736.597898932972,TP,21543.37367919828,345.6435,0.0,0.0,345.6435
SOL,SLC,-1,2022-05-01 00:00:00+00:00,2022-05-01 03:30:00+00:00,84.63,88.33956539352137,SL,21659.98565067863,-949.4167,0.0,0.0,-949.4167
SOL,SLC,-1,2022-04-30 23:00:00+00:00,2022-05-01 05:00:00+00:00,85.37,88.53183965456147,SL,21543.37367919828,-797.8997,0.0,0.0,-797.8997
ETH,SLC,-1,2022-05-01 00:00:00+00:00,2022-05-01 05:00:00+00:00,2726.67,2792.1133315956577,SL,21659.98565067863,-519.8655,0.0,0.0,-519.8655
BTC,SLC,-1,2022-05-01 00:00:00+00:00,2022-05-01 15:00:00+00:00,37630.8,38245.01608551485,SL,21659.98565067863,-353.5378,0.0,0.0,-353.5378
ETH,SLC,-1,2022-05-01 12:00:00+00:00,2022-05-01 15:30:00+00:00,2756.79,2815.63228435566,SL,21206.549288442,-452.643,0.0,0.0,-452.643
BTC,SLC,-1,2022-05-01 14:00:00+00:00,2022-05-01 15:30:00+00:00,37922.84,38469.18991528349,SL,21206.549288442,-305.5203,0.0,0.0,-305.5203
SOL,SLC,-1,2022-05-01 15:00:00+00:00,2022-05-01 16:00:00+00:00,87.48,90.93308663925292,SL,21135.841721243494,-834.2923,0.0,0.0,-834.2923
ETH,SLC,-1,2022-05-05 19:00:00+00:00,2022-05-06 11:00:00+00:00,2729.0,2661.86712209112,TP,20817.35059381527,512.1028,0.0,0.0,512.1028
BTC,SLC,-1,2022-05-05 23:00:00+00:00,2022-05-06 13:30:00+00:00,36238.62,35382.04379318718,TP,20817.350593815274,492.062,0.0,0.0,492.062
SOL,SLC,-1,2022-05-05 19:00:00+00:00,2022-05-07 04:30:00+00:00,82.65,79.34819509985773,TP,20817.35059381527,831.6374,0.0,0.0,831.6374
SOL,SLC,-1,2022-05-06 05:00:00+00:00,2022-05-07 04:30:00+00:00,82.39,79.34897425848692,TP,20817.350593815274,768.3711,0.0,0.0,768.3711
BTC,SLC,-1,2022-05-06 11:00:00+00:00,2022-05-07 21:00:00+00:00,35944.82,35212.009488744836,TP,20919.77116221402,426.4934,0.0,0.0,426.4934
BTC,SLC,-1,2022-05-07 05:00:00+00:00,2022-05-07 21:00:00+00:00,35746.62,35168.84306753886,TP,21338.185266493965,344.8917,0.0,0.0,344.8917
BTC,SLC,-1,2022-05-06 14:00:00+00:00,2022-05-07 22:30:00+00:00,35747.51,34892.708912817936,TP,21018.183558754194,502.5907,0.0,0.0,502.5907
BTC,SLC,-1,2022-05-07 22:00:00+00:00,2022-05-07 23:00:00+00:00,35026.37,35581.08705076727,SL,21492.462277512208,-340.3788,0.0,0.0,-340.3788
SOL,SLC,-1,2022-05-07 05:00:00+00:00,2022-05-08 02:00:00+00:00,79.36,76.95902563588162,TP,21338.185266493965,645.57,0.0,0.0,645.57
ETH,SLC,-1,2022-05-07 23:00:00+00:00,2022-05-08 02:30:00+00:00,2602.95,2554.258466918405,TP,21524.904649412267,402.6511,0.0,0.0,402.6511
SOL,SLC,-1,2022-05-07 23:00:00+00:00,2022-05-08 17:00:00+00:00,77.85,75.54030622661755,TP,21524.904649412267,638.6119,0.0,0.0,638.6119
BTC,SLC,-1,2022-05-08 02:00:00+00:00,2022-05-08 17:00:00+00:00,34824.18,34202.39729358675,TP,21654.01865092855,386.6306,0.0,0.0,386.6306
SOL,SLC,-1,2022-05-08 02:00:00+00:00,2022-05-08 17:00:00+00:00,77.34,74.8629966398975,TP,21654.01865092855,693.5231,0.0,0.0,693.5231
BTC,SLC,-1,2022-05-08 03:00:00+00:00,2022-05-08 17:00:00+00:00,34575.76,33911.30677261627,TP,21734.54886524807,417.6796,0.0,0.0,417.6796
BTC,SLC,-1,2022-05-08 18:00:00+00:00,2022-05-09 02:30:00+00:00,34068.7,33431.49859250232,TP,22161.837923949355,414.5023,0.0,0.0,414.5023
BTC,SLC,-1,2022-05-09 00:00:00+00:00,2022-05-09 02:30:00+00:00,34038.39,33331.520787455906,TP,22161.83792394936,460.231,0.0,0.0,460.231
