symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
ETH,SLC,-1,2022-04-29 20:00:00+00:00,2022-04-30 23:00:00+00:00,2792.95,2727.2514275203307,TP,37376.770921144394,879.2139,0.0,0.0,879.2139
BTC,SLC,-1,2022-04-30 23:00:00+00:00,2022-04-30 23:30:00+00:00,38250.43,37828.89537247952,TP,38628.76997066615,425.7041,0.0,0.0,425.7041
SOL,SLC,-1,2022-04-30 23:00:00+00:00,2022-05-01 05:00:00+00:00,85.37,88.53183965456147,SL,38628.76997066615,-1430.6897,0.0,0.0,-1430.6897
BTC,SLC,-1,2022-05-01 00:00:00+00:00,2022-05-01 15:00:00+00:00,37630.8,38245.01608551485,SL,38777.76639910907,-632.9371,0.0,0.0,-632.9371
ETH,SLC,-1,2022-05-01 12:00:00+00:00,2022-05-01 15:30:00+00:00,2756.79,2815.63228435566,SL,38277.02501636261,-817.0037,0.0,0.0,-817.0037
SOL,SLC,-1,2022-05-01 15:00:00+00:00,2022-05-01 16:00:00+00:00,87.48,90.93308663925292,SL,38055.497045686076,-1502.1597,0.0,0.0,-1502.1597
ETH,SLC,-1,2022-05-05 19:00:00+00:00,2022-05-06 11:00:00+00:00,2729.0,2661.86712209112,TP,37243.7898693734,916.1901,0.0,0.0,916.1901
SOL,SLC,-1,2022-05-05 19:00:00+00:00,2022-05-07 04:30:00+00:00,82.65,79.34819509985773,TP,37243.78986937341,1487.8612,0.0,0.0,1487.8612
BTC,SLC,-1,2022-05-06 11:00:00+00:00,2022-05-07 21:00:00+00:00,35944.82,35212.009488744836,TP,37564.456406331126,765.8302,0.0,0.0,765.8302
BTC,SLC,-1,2022-05-07 05:00:00+00:00,2022-05-07 21:00:00+00:00,35746.62,35168.84306753886,TP,38085.20782510545,615.5758,0.0,0.0,615.5758
BTC,SLC,-1,2022-05-07 22:00:00+00:00,2022-05-07 23:00:00+00:00,35026.37,35581.08705076727,SL,38568.69992668322,-610.8174,0.0,0.0,-610.8174
ETH,SLC,-1,2022-05-07 23:00:00+00:00,2022-05-08 02:30:00+00:00,2602.95,2554.258466918405,TP,38354.91384447316,717.4781,0.0,0.0,717.4781
SOL,SLC,-1,2022-05-07 23:00:00+00:00,2022-05-08 17:00:00+00:00,77.85,75.54030622661755,TP,38354.91384447316,1137.9333,0.0,0.0,1137.9333
BTC,SLC,-1,2022-05-08 03:00:00+00:00,2022-05-08 17:00:00+00:00,34575.76,33911.30677261627,TP,38606.03117085475,741.9042,0.0,0.0,741.9042
BTC,SLC,-1,2022-05-08 18:00:00+00:00,2022-05-09 02:30:00+00:00,34068.7,33431.49859250232,TP,39263.974292635125,734.3708,0.0,0.0,734.3708
SOL,SLC,-1,2022-05-08 18:00:00+00:00,2022-05-09 10:00:00+00:00,75.05,72.37777673104523,TP,39263.974292635125,1398.0294,0.0,0.0,1398.0294
BTC,SLC,-1,2022-05-09 03:00:00+00:00,2022-05-09 10:30:00+00:00,33496.16,32756.306191705768,TP,39521.00408505829,872.9289,0.0,0.0,872.9289
BTC,SLC,-1,2022-05-09 11:00:00+00:00,2022-05-09 16:30:00+00:00,32822.21,32013.406785895037,TP,40315.83947908175,993.4608,0.0,0.0,993.4608
SOL,SLC,-1,2022-05-09 11:00:00+00:00,2022-05-09 16:30:00+00:00,71.43,68.40015250168821,TP,40315.83947908175,1710.0776,0.0,0.0,1710.0776
BTC,SLC,-1,2022-05-09 17:00:00+00:00,2022-05-09 18:30:00+00:00,31692.09,30704.235463959427,TP,41262.077947421785,1286.1547,0.0,0.0,1286.1547
SOL,SLC,-1,2022-05-09 17:00:00+00:00,2022-05-09 18:30:00+00:00,66.76,63.057815357615816,TP,41262.077947421785,2288.194,0.0,0.0,2288.194
